combineId,combineYear,combinePosition,combineHeight,combineWeight,combineHand,nameFull,college,ageAtDraft,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle
17179,2010,FB,73.0,239,,Rashawn Jackson,Virginia,23.28219178082190,,4.75,34.5,,,117.0,,
17180,2010,RB,67.0,186,,Brandon James,Florida,22.350684931506800,,4.47,,14.0,,,,
17181,2010,RB,73.0,215,,Javarris James,Miami (FL),22.60821917808220,,4.58,36.0,21.0,,115.0,,
17182,2010,CB,72.13,193,,A.J. Jefferson,Frenso State (CA),22.063013698630100,,4.42,44.0,7.0,4.0,126.0,6.72,
17183,2010,OT,77.38,328,,John Jerry,Mississippi,23.87123287671230,,5.15,27.5,,4.69,101.0,7.93,
17184,2010,ILB,73.5,258,,Micah Johnson,Kentucky,21.846575342465800,,4.99,29.0,31.0,,,,
17185,2010,OG,77.25,312,,Mike Johnson,Alabama,23.07123287671230,,5.37,25.0,,5.01,,8.15,
17186,2010,RB,70.88,214,,Stafon Johnson,USC,22.221917808219200,,4.62,35.5,13.0,,118.0,,
17187,2010,OT,78.0,311,,Kyle Jolly,North Carolina,22.767123287671200,,5.36,21.5,20.0,4.87,,7.89,
17188,2010,SS,74.13,221,,Chad Jones,Louisiana State,21.55890410958900,,4.59,36.0,9.0,4.14,115.0,6.83,
17189,2010,WR,72.38,214,,Donald Jones,Youngstown State (OH),22.361643835616400,,4.46,41.0,20.0,4.2,119.0,6.9,
17190,2010,SS,73.25,214,,Reshad Jones,Georgia,22.16986301369860,,4.51,39.5,24.0,4.54,118.0,7.43,
17191,2010,DT,76.5,328,,Linval Joseph,East Carolina (NC),21.545205479452100,,5.09,30.0,39.0,4.71,100.0,8.12,
17192,2010,WR,70.63,182,,Kevin Jurovich,San Jose State,23.827397260274000,,4.49,,14.0,,,,
17193,2010,QB,75.13,225,,Mike Kafka,Northwestern,22.75890410958900,,4.93,32.0,,4.37,110.0,6.96,
17194,2010,OLB,74.88,250,,Sergio Kindle,Texas,22.602739726027400,,4.65,36.5,25.0,4.53,118.0,7.26,
17195,2010,DE,73.25,260,,Jammie Kirlew,Indiana,22.96164383561640,,5.05,33.0,26.0,4.74,111.0,7.5,
17196,2010,OLB,74.75,234,,Keaton Kristick,Oregon State,22.005479452054800,,4.7,34.0,16.0,4.21,120.0,6.96,
17197,2010,WR,74.5,211,,Brandon LaFell,Louisiana State,23.47945205479450,,4.58,36.0,,4.23,115.0,6.81,
17198,2010,DE,77.75,276,,Austen Lane,Murray State (KY),22.465753424657500,,4.84,34.5,,4.6,125.0,7.38,
17199,2010,DE,75.75,266,,Brandon Lang,Troy (AL),23.86027397260270,,5.0,28.5,20.0,4.68,104.0,,
17200,2010,C,74.63,304,,Ted Larsen,NC State,22.873972602739700,,5.19,24.0,26.0,4.66,96.0,7.81,
17201,2010,OG,74.88,315,,Shawn Lauvao,Arizona State,22.504109589041100,,5.22,26.5,33.0,4.51,101.0,7.56,
17202,2010,OLB,72.38,232,,Simoni Lawrence,Minnesota,21.232876712328800,,4.59,40.0,21.0,4.43,123.0,7.3,
17203,2010,QB,75.25,230,,Dan LeFevour,Central Michigan,23.10958904109590,,4.6,29.5,,4.22,110.0,6.93,
17204,2010,ILB,72.5,238,,Boris Lee,Troy (AL),22.983561643835600,,4.94,32.5,27.0,,112.0,,
17205,2010,ILB,74.13,236,,Sean Lee,Penn State,23.767123287671200,,4.71,37.5,24.0,,120.0,,
17206,2010,FS,71.63,198,,Kendrick Lewis,Mississippi,21.863013698630100,,4.73,31.5,16.0,4.33,116.0,6.88,
17207,2010,FS,73.63,203,,Myron Lewis,Vanderbilt,22.424657534246600,,4.42,37.0,10.0,,126.0,,
17208,2010,QB,72.5,215,,Thaddeus Lewis,Duke,22.438356164383600,,4.84,28.0,,,107.0,,
17209,2010,CB,71.25,183,,Trevard Lindley,Kentucky,24.232876712328800,,4.51,38.5,9.0,4.27,116.0,6.81,
17210,2010,WR,74.13,216,,Scott Long,Louisville,,,4.46,41.5,20.0,4.09,123.0,6.45,
17211,2010,RB,69.25,190,,Darius Marshall,Marshall,,,4.59,35.5,14.0,4.39,109.0,,
17212,2010,RB,71.63,218,,Ryan Mathews,Frenso State (CA),22.54794520547950,,4.37,36.0,19.0,4.33,121.0,7.0,
17213,2010,OLB,73.63,246,,Sam Maxwell,Kentucky,,,4.88,33.0,,4.52,108.0,7.37,
17214,2010,FS,75.13,230,,Taylor Mays,USC,22.21917808219180,,4.31,41.0,24.0,,125.0,,
17215,2010,SS,72.0,205,,Kyle McCarthy,Notre Dame,23.575342465753400,,4.58,34.0,24.0,4.13,117.0,6.74,
17216,2010,ILB,76.0,249,,Rolando McClain,Alabama,20.786301369863000,,4.68,,24.0,,,,
17217,2010,ILB,73.0,247,,Albert McClellan,Marshall,23.898630136986300,,4.75,36.5,26.0,4.21,119.0,7.24,
17218,2010,WR,68.75,172,,Dexter McCluster,Mississippi,21.671232876712300,,4.53,37.5,20.0,4.06,118.0,,
17219,2010,CB,70.75,193,,Devin McCourty,Rutgers,22.706849315068500,,4.38,36.0,16.0,4.07,126.0,6.7,
17220,2010,TE,76.5,259,,Anthony McCoy,USC,22.33150684931510,,4.71,35.5,19.0,4.57,113.0,6.99,
17221,2010,QB,73.13,216,,Colt McCoy,Texas,23.643835616438400,,4.79,,,,114.0,,
17222,2010,DT,76.13,295,,Gerald McCoy,Oklahoma,22.16986301369860,,5.04,30.5,23.0,4.48,114.0,7.32,
17223,2010,WR,72.88,201,,Chris McGaha,Arizona State,,,4.52,40.0,19.0,4.21,122.0,,
17224,2010,RB,71.38,198,,Joe McKnight,USC,22.03013698630140,,4.4,36.5,18.0,,120.0,,
17225,2010,ILB,72.25,242,,Mike McLaughlin,Boston,22.964383561643800,,4.84,38.5,29.0,4.11,114.0,6.85,
17226,2010,RB,69.13,194,,Shawnbrey McNeal,Southern Methodist,21.526027397260300,,4.53,36.0,14.0,,117.0,,
17227,2010,WR,74.13,224,,Kerry Meier,Kansas,23.457534246575300,,4.62,35.0,13.0,4.23,115.0,,
17228,2010,DE,75.0,268,,Greg Middleton,Indiana,,,4.96,38.0,,4.69,116.0,7.65,
17229,2010,RB,71.5,221,,Lonyae Miller,Frenso State (CA),21.994520547945200,,4.43,36.5,26.0,4.54,120.0,7.2,
17230,2010,OLB,74.63,251,,Koa Misi,Utah,23.276712328767100,,4.75,38.0,,4.27,127.0,7.07,
17231,2010,WR,74.88,215,,Carlton Mitchell,South Florida,22.057534246575300,,4.46,36.0,16.0,4.55,122.0,6.96,
17232,2010,DT,73.75,296,,Earl Mitchell,Arizona,22.589041095890400,,4.75,28.5,25.0,4.55,107.0,7.68,
17233,2010,OLB,72.25,246,,Arthur Moats,James Madison (VA),22.12054794520550,,4.64,36.5,24.0,4.37,122.0,7.22,
17234,2010,TE,75.0,245,,Tony Moeaki,Iowa,22.887671232876700,,4.69,34.0,18.0,4.42,113.0,7.1,
17235,2010,CB,70.88,188,,Joshua Moore,Kansas State,21.684931506849300,,4.5,36.5,2.0,4.07,122.0,6.74,
17236,2010,DE,75.0,266,,Derrick Morgan,Georgia Tech,21.304109589041100,,4.77,34.0,,4.43,112.0,7.12,
17237,2010,OLB,73.75,246,,Roddrick Muckelroy,Texas,23.5013698630137,,4.68,31.0,19.0,4.39,110.0,7.25,
17238,2010,CB,72.25,196,,Jerome Murphy,South Florida,23.28767123287670,,4.5,38.0,16.0,4.05,127.0,6.87,
17239,2010,DT,75.0,294,,Mike Neal,Purdue,22.838356164383600,,4.87,33.0,31.0,4.53,113.0,7.53,
17240,2010,OG,75.75,319,,Marshall Newhouse,Texas Christian,21.575342465753400,,4.99,25.0,25.0,4.6,97.0,7.4,
17241,2010,OLB,73.0,242,,Eric Norwood,South Carolina,21.926027397260300,,4.71,36.5,,4.23,115.0,7.08,
17242,2010,DT,77.0,304,,Jared Odrick,Penn State,22.323287671232900,,5.03,29.0,26.0,4.59,106.0,7.22,
17243,2010,DT,77.0,302,,Vince Oghobaase,Duke,,,5.46,26.0,27.0,,,7.84,
17244,2010,OT,77.25,307,,Russell Okung,Oklahoma State,22.556164383561600,,5.18,,38.0,,,,
17245,2010,C,75.88,306,,Eric Olsen,Notre Dame,21.863013698630100,,5.25,29.5,35.0,4.82,93.0,7.5,
17246,2010,DT,73.0,304,,Jeff Owens,Georgia,23.53698630136990,,4.97,30.0,44.0,4.68,101.0,,
17247,2010,CB,72.25,207,,Akwasi Owusu-Ansah,Indiana (PA),22.046575342465800,,4.32,35.5,,4.32,120.0,6.84,
17248,2010,OG,76.0,309,,Alex Parsons,USC,22.61917808219180,,5.12,27.0,23.0,,99.0,,
17249,2010,RB,71.63,209,,Pat Paschall,North Dakota State,,,4.65,38.5,15.0,4.33,118.0,7.02,
17250,2010,TE,77.0,252,,Colin Peek,Alabama,23.898630136986300,,4.92,,19.0,,,,
17251,2010,OT,79.25,315,,Cole Pemberton,Colorado State,22.824657534246600,,5.37,22.5,18.0,4.77,,7.65,
17252,2010,CB,72.0,180,,David Pender,Purdue,22.397260273972600,,4.37,39.0,8.0,,124.0,,
17253,2010,WR,72.75,178,,Jared Perry,Missouri,22.07945205479450,,4.51,33.5,11.0,4.39,121.0,6.75,
17254,2010,DT,75.25,300,,Corey Peters,Kentucky,21.884931506849300,,4.98,33.0,,4.76,98.0,7.56,
17255,2010,OG,75.0,310,,Mitch Petrus,Arkansas,22.964383561643800,,5.34,,45.0,,,,
17256,2010,DE,76.75,270,,Jason Pierre-Paul,South Florida,21.317808219178100,,4.71,30.5,19.0,4.67,115.0,7.18,
17257,2010,QB,77.75,223,,Tony Pike,Cincinnati,24.134246575342500,,4.9,28.5,,4.53,108.0,7.06,
17258,2010,TE,76.5,245,,Dennis Pitta,BYU,24.83013698630140,,4.68,34.0,27.0,4.17,113.0,6.72,
17259,2010,FS,71.0,211,,Nick Polk,Indiana,23.55890410958900,,4.55,38.0,14.0,,121.0,,
17260,2010,C,76.5,304,,Maurkice Pouncey,Florida,20.75890410958900,,5.25,,,4.92,95.0,7.74,
17261,2010,DT,73.13,303,,Brian Price,UCLA,21.046575342465800,,5.12,28.5,34.0,,96.0,,
17262,2010,WR,72.38,204,,Taylor Price,Ohio,22.553424657534200,,4.4,37.0,16.0,4.34,114.0,6.82,
17263,2010,TE,77.0,254,,Andrew Quarless,Penn State,21.556164383561600,,4.68,32.0,23.0,,112.0,,
17264,2010,WR,72.13,191,,David Reed,Utah,23.101369863013700,,4.56,37.0,15.0,4.38,114.0,6.95,
17265,2010,OG,77.25,320,,Dace Richardson,Iowa,,,5.76,23.5,19.0,5.38,,8.58,
17266,2010,OLB,73.0,239,,Perry Riley,Louisiana State,21.983561643835600,,4.69,35.5,,4.25,119.0,6.97,
17267,2010,WR,70.88,195,,Andre Roberts,Citadel,22.2986301369863,,4.4,36.0,15.0,4.15,120.0,6.77,
17268,2010,CB,71.25,190,,Patrick Robinson,Florida State,22.638356164383600,,4.46,39.0,15.0,,122.0,6.78,
17269,2010,QB,74.5,214,,Zac Robinson,Oklahoma State,23.578082191780800,,4.68,35.0,,4.4,110.0,7.24,
17270,2010,FS,68.88,185,,Dennis Rogan,Tennessee,,,4.73,38.0,,4.1,118.0,,
17271,2010,SS,73.88,215,,Myron Rolle,Florida State,23.493150684931500,,4.59,36.0,21.0,4.15,124.0,6.94,
17272,2010,CB,70.0,183,,Devin Ross,Arizona,21.923287671232900,,4.64,40.0,16.0,,119.0,7.07,
17273,2010,DT,75.0,313,,Jay Ross,East Carolina (NC),22.567123287671200,,5.1,32.0,30.0,4.64,100.0,7.83,
17274,2010,OT,76.63,316,,Rodger Saffold,Indiana,21.89041095890410,,5.21,29.5,27.0,4.67,113.0,7.42,
17275,2010,WR,70.88,186,,Emmanuel Sanders,Southern Methodist,23.115068493150700,,4.4,39.5,12.0,4.1,126.0,6.64,
17276,2010,OLB,75.88,252,,Ricky Sapp,Clemson,23.45205479452060,,4.65,34.0,23.0,4.41,114.0,7.29,
17277,2010,RB,71.38,238,,Charles Scott,Louisiana State,21.71780821917810,,4.68,30.5,,4.47,111.0,6.98,
17278,2010,OG,76.63,319,,Chris Scott,Tennessee,22.731506849315100,,5.52,22.5,19.0,5.03,,8.24,
17279,2010,DE,76.38,252,,George Selvie,South Florida,23.145205479452100,,4.93,30.5,24.0,4.63,109.0,7.48,
17280,2010,ILB,71.38,236,,Darryl Sharpton,Miami (FL),22.32054794520550,,4.81,,24.0,4.42,,7.19,
17281,2010,OLB,74.38,257,,Cameron Sheffield,Troy (AL),22.205479452054800,,4.92,33.0,,4.53,115.0,7.23,
17282,2010,DT,74.13,285,,Malcolm Sheppard,Arkansas,22.202739726027400,,5.11,28.0,19.0,4.78,100.0,7.81,
17283,2010,WR,71.25,193,,Jordan Shipley,Texas,24.345205479452100,,4.6,36.5,16.0,,116.0,,
17284,2010,QB,77.38,243,,John Skelton,Fordham (NY),22.112328767123300,,4.85,33.5,,4.33,108.0,7.17,
17285,2010,QB,72.0,214,,Riley Skinner,Wake Forest,,,5.05,30.0,,4.29,101.0,7.04,
17286,2010,OG,74.88,300,,Shelley Smith,Colorado State,22.936986301369900,,5.03,34.0,26.0,4.71,112.0,7.67,
17287,2010,QB,75.0,219,,Jevan Snead,Mississippi,22.65205479452060,,5.04,33.0,,4.33,106.0,7.08,
17288,2010,CB,70.88,195,,Amari Spievey,Iowa,22.03287671232880,,4.52,35.0,,,116.0,,
17289,2010,ILB,74.88,249,,Brandon Spikes,Florida,22.649315068493200,,5.05,29.0,,,111.0,6.97,
17290,2010,RB,70.63,196,,C.J. Spiller,Clemson,22.72876712328770,,4.27,,18.0,,,,
17291,2010,RB,74.13,218,,James Starks,Buffalo,24.16986301369860,,4.5,36.0,15.0,4.23,119.0,6.89,
17292,2010,SS,71.0,213,,Darian Stewart,South Carolina,21.72876712328770,,4.53,37.0,12.0,4.32,122.0,,
17293,2010,SS,71.5,205,,Darrell Stuckey,Kansas,22.865753424657500,,4.46,39.5,17.0,,120.0,,
17294,2010,DT,75.88,307,,Ndamukong Suh,Nebraska,23.306849315068500,,5.03,35.5,32.0,4.44,105.0,7.21,
17295,2010,OLB,74.13,231,,Stevenson Sylvester,Utah,21.775342465753400,,4.71,,23.0,,,,
17296,2010,RB,71.0,220,,Ben Tate,Auburn,21.682191780821900,,4.34,40.5,26.0,4.12,124.0,6.91,
17297,2010,WR,70.25,199,,Golden Tate,Notre Dame,21.734246575342500,,4.42,35.0,17.0,4.34,120.0,7.12,
17298,2010,DE,75.5,263,,Daniel Te'o-Nesheim,Washington,22.876712328767100,,4.73,37.0,29.0,4.18,121.0,6.91,
17299,2010,QB,75.0,236,,Tim Tebow,Florida,22.704109589041100,,4.71,38.5,,4.17,115.0,6.66,
17300,2010,C,76.63,300,,Matt Tennant,Boston,23.10958904109590,,5.15,25.0,27.0,4.62,98.0,7.6,
17301,2010,OG,77.5,324,,Mike Tepper,California,24.378082191780800,,5.31,26.5,28.0,5.25,,7.95,
17302,2010,DT,76.0,330,,Cam Thomas,North Carolina,23.375342465753400,,5.16,29.0,31.0,4.78,102.0,7.68,
17303,2010,CB,70.0,202,,Earl Thomas,Texas,20.972602739726000,,4.43,,21.0,,113.0,,
17304,2010,CB,72.0,192,,Kevin Thomas,USC,23.602739726027400,,4.41,34.5,19.0,4.18,126.0,6.82,
17305,2010,CB,69.25,186,,Syd'Quan Thompson,California,23.21917808219180,,4.62,33.0,,4.26,117.0,6.73,
17306,2010,FB,71.0,245,,Manase Tonga,BYU,26.164383561643800,,4.84,32.0,19.0,4.69,105.0,7.44,
17307,2010,RB,71.75,213,,Keith Toston,Oklahoma State,22.97808219178080,,4.66,32.0,22.0,4.67,110.0,,
17308,2010,OLB,74.63,248,,Adrian Tracy,William & Mary,23.06027397260270,,4.76,35.5,20.0,4.34,110.0,7.08,
17309,2010,OLB,75.0,250,,Nate Triplett,Minnesota,23.12054794520550,,4.7,33.0,20.0,4.37,115.0,7.02,
17310,2010,DT,74.75,314,,Torell Troup,Central Florida,21.843835616438400,,5.12,29.0,34.0,4.73,98.0,7.61,
17311,2010,OG,78.0,300,,Adam Ulatoski,Texas,,,5.52,26.0,24.0,4.99,,7.98,
17312,2010,OT,80.13,312,,Jared Veldheer,Hillsdale (MI),22.87123287671230,,5.06,33.5,32.0,4.51,109.0,7.4,
17313,2010,CB,70.13,189,,Alterraun Verner,UCLA,21.36986301369860,,4.52,32.0,11.0,4.12,116.0,6.7,
17314,2010,CB,70.25,204,,Jamar Wall,Texas Tech,22.295890410958900,,4.52,,15.0,,,,
17315,2010,C,75.0,300,,J.D. Walton,Baylor,23.095890410958900,,5.19,27.0,24.0,4.69,101.0,7.6,
17316,2010,OT,76.75,314,,Ed Wang,Virginia Tech,23.12876712328770,,5.18,27.0,29.0,4.7,96.0,,
17317,2010,SS,70.5,211,,T.J. Ward,Oregon,23.375342465753400,,4.56,34.0,19.0,,121.0,,
17318,2010,FS,71.5,193,,Donovan Warren,Michigan,21.235616438356200,,4.62,,12.0,,113.0,,
17319,2010,OLB,73.75,230,,Daryl Washington,Texas Christian,23.55068493150690,,4.58,31.0,17.0,,114.0,,
17320,2010,DT,76.0,291,,Lorenzo Washington,Alabama,23.4027397260274,,5.21,30.0,25.0,4.68,107.0,7.4,
17321,2010,OT,78.13,311,,Tony Washington,Abilene Christian (TX),24.19178082191780,,5.25,29.5,33.0,4.84,114.0,7.52,
17322,2010,OLB,74.0,226,,Dekoda Watson,Florida State,22.15068493150690,,4.55,40.0,24.0,4.11,134.0,7.06,
17323,2010,OLB,73.25,239,,Sean Weatherspoon,Missouri,22.328767123287700,,4.62,40.0,34.0,4.38,123.0,6.99,
17324,2010,OT,78.38,307,,Thomas Welch,Vanderbilt,22.85753424657530,,5.42,29.0,29.0,4.8,105.0,7.67,
17325,2010,WR,74.25,209,,Blair White,Michigan State,23.183561643835600,,4.49,33.5,18.0,4.03,115.0,6.69,
17326,2010,WR,72.63,197,,Damian Williams,USC,21.92054794520550,,4.52,38.0,19.0,4.24,118.0,6.79,
17327,2010,DT,74.0,327,,Dan Williams,Tennessee,22.90684931506850,,5.19,32.0,27.0,4.87,96.0,7.88,
17328,2010,WR,72.13,206,,Jeremy Williams,Tulane,23.26027397260270,,4.59,36.0,14.0,,117.0,6.73,
17329,2010,WR,70.0,188,,Kyle Williams,Arizona State,21.77260273972600,,4.4,33.0,11.0,4.19,118.0,7.0,
17330,2010,WR,73.5,221,,Mike Williams,Syracuse,22.945205479452100,,4.53,33.5,8.0,4.31,116.0,6.9,
17331,2010,WR,76.5,210,,Stephen Williams,Toledo,23.83013698630140,,4.5,36.5,15.0,4.11,125.0,6.81,
17332,2010,OT,76.63,315,,Trent Williams,Oklahoma,21.77260273972600,,4.81,34.5,23.0,4.63,113.0,7.64,
17333,2010,DE,74.88,290,,C.J. Wilson,East Carolina (NC),23.07945205479450,,4.83,33.0,32.0,4.77,116.0,,
17334,2010,DE,74.5,286,,E.J. Wilson,North Carolina,22.4986301369863,,4.97,29.5,23.0,,,,
17335,2010,ILB,73.0,239,,Kion Wilson,South Florida,23.50958904109590,,4.87,36.5,27.0,4.53,123.0,,
17336,2010,CB,70.0,194,,Kyle Wilson,Boise State,22.635616438356200,,4.43,,25.0,,,,
17337,2010,DE,76.5,250,,Lindsey Witten,Connecticut,,,4.7,36.5,23.0,4.62,115.0,7.32,
17338,2010,SS,73.0,223,,Justin Woodall,Alabama,,,4.64,34.0,13.0,4.17,118.0,6.88,
17339,2010,DT,75.63,309,,Al Woods,Louisiana State,23.09315068493150,,5.15,37.0,,4.67,109.0,7.45,
17340,2010,DE,78.0,270,,Corey Wootton,Northwestern,22.84931506849320,,4.92,,20.0,,,,
17341,2010,OLB,73.0,254,,Jason Worilds,Virginia Tech,22.15068493150690,,4.65,38.0,24.0,4.29,114.0,6.95,
17342,2010,DT,77.0,292,,Doug Worthington,Ohio State,22.715068493150700,,5.02,,19.0,,,,
17343,2010,FS,73.0,206,,Major Wright,Florida,21.82191780821920,,4.44,37.5,14.0,4.36,119.0,6.95,
17344,2010,OT,80.0,316,,Sam Young,Notre Dame,22.843835616438400,,5.2,29.5,29.0,4.87,104.0,7.73,
17345,2010,DE,77.0,251,,Willie Young,NC State,24.605479452054800,,4.88,38.0,25.0,4.56,118.0,7.24,
17346,2011,OLB,73.63,262,,Sam Acho,Texas,22.654794520547900,,4.67,33.5,23.0,4.32,112.0,6.69,
17347,2011,WR,74.13,190,,Darvin Adams,Auburn,21.323287671232900,,4.56,,,,,,
17348,2011,DT,73.38,297,,Ladi Ajiboye,South Carolina,23.632876712328800,,5.31,24.0,23.0,4.71,91.0,7.72,
17349,2011,RB,72.75,228,,Anthony Allen,Georgia Tech,22.73972602739730,,4.56,41.5,24.0,4.06,120.0,6.79,
17350,2011,RB,68.25,199,,Armando Allen,Notre Dame,22.008219178082200,,4.52,,23.0,,,,
17351,2011,CB,73.25,197,,Cortez Allen,Citadel,22.50958904109590,,4.5,35.5,18.0,4.01,129.0,6.76,
17352,2011,CB,72.0,206,,Prince Amukamara,Nebraska,21.90684931506850,,4.38,38.0,15.0,4.08,128.0,6.97,
17353,2011,OG,76.75,300,,David Arkin,Southeast Missouri State,23.572602739726000,,5.31,29.0,25.0,4.63,103.0,7.6,
17354,2011,RB,71.0,229,,Matt Asiata,Utah,23.778082191780800,,4.77,30.0,22.0,4.37,104.0,7.09,
17355,2011,DT,73.63,309,,Marvin Austin,North Carolina,22.30958904109590,,4.84,30.5,38.0,4.4,112.0,7.33,
17356,2011,OLB,74.5,254,,Akeem Ayers,UCLA,21.813698630137000,,4.81,31.0,18.0,4.28,116.0,7.49,
17357,2011,DE,75.0,285,,Allen Bailey,Miami (FL),22.106849315068500,,4.71,36.5,27.0,4.56,117.0,7.43,
17358,2011,DE,77.88,276,,Brandon Bair,Oregon,26.44109589041100,,4.92,28.0,26.0,4.37,114.0,7.07,
17359,2011,WR,76.38,228,,Jon Baldwin,Pittsburgh,21.72876712328770,,4.49,42.0,20.0,4.34,129.0,7.07,
17360,2011,DE,75.75,283,,Christian Ballard,Iowa,22.328767123287700,,4.75,31.5,,4.51,111.0,7.54,
17361,2011,OT,76.75,325,,Joe Barksdale,Louisiana State,23.336986301369900,,5.31,29.0,29.0,4.75,103.0,8.27,
17362,2011,C,73.13,302,,Ryan Bartholomew,Syracuse,23.117808219178100,,4.93,26.5,34.0,4.62,92.0,7.62,
17363,2011,ILB,74.25,262,,Jeremy Beal,Oklahoma,23.41917808219180,,5.14,28.5,22.0,4.46,106.0,7.2,
17364,2011,ILB,73.0,245,,Nick Bellore,Central Michigan,21.975342465753400,,4.84,32.5,23.0,4.0,109.0,6.98,
17365,2011,RB,70.25,211,,Damien Berry,Miami (FL),22.53150684931510,,4.58,33.5,23.0,4.12,120.0,7.0,
17366,2011,WR,75.0,209,,Armon Binns,Cincinnati,21.649315068493200,,4.5,31.5,13.0,4.31,118.0,6.86,
17367,2011,SS,69.5,184,,Ahmad Black,Florida,21.389041095890400,,4.7,35.5,18.0,4.2,119.0,6.85,
17368,2011,OG,76.63,308,,Clint Boling,Georgia,21.983561643835600,,5.28,31.0,28.0,4.64,102.0,7.66,
17369,2011,OG,74.88,309,,Justin Boren,Ohio State,23.013698630137000,,5.4,,28.0,4.75,,7.57,
17370,2011,DE,75.38,280,,Da'Quan Bowers,Clemson,21.18904109589040,,4.64,,22.0,,,,
17371,2011,RB,70.88,242,,Allen Bradford,USC,22.671232876712300,,4.53,29.0,28.0,4.39,113.0,6.97,
17372,2011,OT,78.25,323,,James Brewer,Indiana,23.361643835616400,,5.21,26.0,25.0,4.81,100.0,7.84,
17373,2011,CB,69.5,193,,Niles Brinkley,Wisconsin,24.263013698630100,,4.54,33.5,15.0,,120.0,7.23,
17374,2011,CB,71.25,190,,Chykie Brown,Texas,24.353424657534200,,4.49,36.5,,4.0,120.0,6.5,
17375,2011,CB,71.63,185,,Curtis Brown,Texas,22.605479452054800,,4.51,39.5,10.0,4.0,128.0,6.59,
17376,2011,WR,77.63,233,,DeAndre Brown,Southern Miss,,,4.59,29.0,20.0,4.33,117.0,6.93,
17377,2011,CB,72.63,204,,Jalil Brown,Colorado,23.553424657534200,,4.52,35.5,24.0,4.25,116.0,6.85,
17378,2011,WR,71.25,187,,Vincent Brown,San Diego State,22.268493150684900,,4.68,33.5,12.0,4.25,121.0,6.64,
17379,2011,CB,69.38,186,,Kendric Burney,North Carolina,23.216438356164400,,4.71,32.5,14.0,,112.0,,
17380,2011,CB,71.63,190,,Brandon Burton,Utah,21.756164383561600,,4.5,32.0,18.0,4.07,118.0,6.93,
17381,2011,WR,73.38,221,,Stephen Burton,West Texas A&M,21.39178082191780,,4.5,34.5,19.0,4.31,117.0,7.04,
17382,2011,CB,72.13,182,,Mario Butler,Georgia Tech,22.534246575342500,,4.65,30.5,,4.37,120.0,7.09,
17383,2011,TE,77.25,254,,Jordan Cameron,USC,22.736986301369900,,4.53,37.5,23.0,4.03,119.0,6.82,
17384,2011,QB,77.0,218,,Jeff Van Camp,Florida Atlantic,,,4.83,31.0,,4.16,114.0,6.87,
17385,2011,OT,77.0,358,,Marcus Cannon,Texas Christian,22.991780821917800,,5.26,30.5,33.0,4.97,105.0,8.07,
17386,2011,OT,79.0,314,,Gabe Carimi,Wisconsin,22.887671232876700,,5.18,31.5,29.0,,109.0,,
17387,2011,CB,70.0,192,,Rashad Carmichael,Virginia Tech,22.646575342465800,,4.53,31.0,13.0,4.06,116.0,6.69,
17388,2011,OT,76.38,321,,James Carpenter,Alabama,22.115068493150700,,5.22,,23.0,,,,
17389,2011,OLB,73.5,241,,Bruce Carter,North Carolina,23.202739726027400,,4.57,,25.0,,,,
17390,2011,OLB,73.13,248,,Chris Carter,Frenso State (CA),22.073972602739700,,4.58,36.0,27.0,4.34,114.0,6.88,
17391,2011,RB,68.63,222,,Delone Carter,Syracuse,23.865753424657500,,4.54,37.0,27.0,4.07,120.0,6.92,
17392,2011,FS,72.63,208,,Quinton Carter,Oklahoma,22.786301369863000,,4.57,34.5,23.0,4.06,121.0,7.05,
17393,2011,DT,72.63,300,,Jurrell Casey,USC,21.40821917808220,,5.04,27.5,26.0,4.78,101.0,7.51,
17394,2011,OT,79.0,311,,Anthony Castonzo,Boston,22.731506849315100,,5.21,29.5,28.0,4.4,105.0,7.25,
17395,2011,FB,74.13,247,,Shaun Chapas,Georgia,23.002739726027400,,4.87,35.5,23.0,4.4,116.0,7.13,
17396,2011,CB,71.75,191,,Chimdi Chekwa,Ohio State,22.56986301369860,,4.38,34.5,,,126.0,,
17397,2011,DE,76.88,264,,Ugo Chinasa,Oklahoma State,22.75890410958900,,4.63,28.0,22.0,4.39,117.0,7.07,
17398,2011,FB,74.88,245,,Charles Clay,Tulsa (OK),22.216438356164400,,4.69,33.5,18.0,4.15,118.0,7.07,
17399,2011,RB,72.5,230,,John Clay,Wisconsin,23.328767123287700,,4.83,29.0,,,111.0,,
17400,2011,DE,74.63,281,,Adrian Clayborn,Iowa,22.824657534246600,,4.78,33.0,,4.13,113.0,7.3,
17401,2011,WR,70.25,191,,Randall Cobb,Kentucky,20.695890410958900,,4.46,33.5,16.0,4.34,115.0,7.08,
17402,2011,QB,74.75,233,,Ryan Colburn,Frenso State (CA),,,5.12,,,4.28,,6.84,
17403,2011,FS,74.38,197,,Chris Conte,California,22.18904109589040,,4.52,35.5,18.0,4.19,127.0,7.01,
17404,2011,RB,70.0,205,,Graig Cooper,Miami (FL),23.81095890410960,,4.6,,18.0,4.03,114.0,6.66,
17405,2011,CB,70.0,178,,Vance Cuff,Georgia,,,4.53,36.0,,4.09,120.0,6.91,
